year,month,city,year_month,temp_max_mean,temp_max_max,temp_max_p90,temp_max_p95,temp_min_mean,temp_range_mean,temp_departure_mean,heat_index_mean,heat_index_max,humidex_mean,humidity_mean,wind_mean,rainfall_total,rainfall_days,drought_days,dry_streak_max,aqi_mean,aqi_max,aqi_p75,n_heatwave_days,n_severe_hw_days,n_compound_days,n_triple_compound,max_consec_hot,n_high_risk_days,n_severe_risk_days,composite_mean,composite_max,composite_p75,n_days,high_risk_fraction,has_severe_day,has_compound_event,season,is_premonsoon,is_monsoon,temp_max_mean_lag1,temp_max_mean_lag2,temp_max_mean_lag12,temp_max_max_lag1,temp_max_max_lag2,temp_max_max_lag12,composite_mean_lag1,composite_mean_lag2,composite_mean_lag12,n_heatwave_days_lag1,n_heatwave_days_lag2,n_heatwave_days_lag12,n_high_risk_days_lag1,n_high_risk_days_lag2,n_high_risk_days_lag12,aqi_mean_lag1,aqi_mean_lag2,aqi_mean_lag12,rainfall_total_lag1,rainfall_total_lag2,rainfall_total_lag12,drought_days_lag1,drought_days_lag2,drought_days_lag12,heat_index_mean_lag1,heat_index_mean_lag2,heat_index_mean_lag12,high_risk_fraction_lag1,high_risk_fraction_lag2,high_risk_fraction_lag12,warming_signal,temp_max_zscore,monthly_risk_level
2017,11,Nagpur,2017-11,29.46033333333333,31.39,30.897,31.262999999999998,15.325666666666669,14.13466666666667,1.5479629629629617,33.57799617083383,38.811318079286266,23.905333333333335,68.203,1.450833333333333,0.23,0,30.0,40.0,145.8,228.0,160.25,0,0,0,0.0,176.0,0,0,11.26566666666667,14.54,11.71,30,0.0,0,0,Post-Monsoon,0,0,30.480967741935483,30.960666666666665,,32.4,32.26,,6.694516129032257,6.028333333333335,,0.0,0.0,,0.0,0.0,,89.70967741935483,80.0,,43.349999999999994,141.12999999999997,,4.0,0.0,,37.92053984832015,42.109757442464634,,0.0,0.0,,1.5479629629629628,0.7382765586211113,0
2017,12,Nagpur,2017-12,29.52516129032258,30.84,30.63,30.685000000000002,11.790000000000003,17.735161290322576,2.4365949820788533,31.043372352311213,34.86453724282898,23.97016129032258,52.686129032258066,1.6382258064516126,0.0,0,31.0,71.0,183.58064516129033,298.0,218.5,0,0,0,0.0,207.0,0,0,11.927419354838715,14.66,13.585,31,0.0,0,0,Winter,0,0,29.46033333333333,30.480967741935483,,31.39,32.4,,11.26566666666667,6.694516129032257,,0.0,0.0,,0.0,0.0,,145.8,89.70967741935483,,0.23,43.349999999999994,,30.0,4.0,,33.57799617083383,37.92053984832015,,0.0,0.0,,2.4365949820788515,1.549844533717188,0
2018,1,Nagpur,2018-01,30.24,33.66,31.82,32.185,11.407419354838714,18.83258064516129,1.7497491039426527,29.118609307558884,31.49398429657999,24.685000000000006,30.167741935483875,1.7166129032258066,0.0,0,31.0,102.0,142.06451612903226,217.0,162.0,0,0,0,0.0,238.0,0,0,10.528387096774198,13.55,10.6,31,0.0,0,0,Winter,0,0,29.52516129032258,29.46033333333333,29.397741935483875,30.84,31.39,33.59,11.927419354838715,11.26566666666667,6.798000000000002,0.0,0.0,0.0,0.0,0.0,0.0,183.58064516129033,145.8,79.0,0.0,0.23,1.9,31.0,30.0,31.0,31.043372352311213,33.57799617083383,30.09479425654742,0.0,0.0,0.0,1.7390967741935484,1.0832515409137282,0
2018,2,Nagpur,2018-02,33.2725,37.32,36.493,36.887,16.525357142857143,16.747142857142855,0.38470472440945175,33.478842678282334,37.41154820077867,27.7175,35.71142857142857,1.6285714285714286,21.82,3,19.0,112.0,122.0,189.0,145.25,0,0,0,0.0,266.0,0,0,13.240357142857144,29.8,11.59,28,0.0,0,0,Winter,0,0,30.24,29.52516129032258,34.89714285714286,33.66,30.84,37.91,10.528387096774198,11.927419354838715,16.30642857142857,0.0,0.0,0.0,0.0,0.0,0.0,142.06451612903226,183.58064516129033,79.0,0.0,0.0,0.78,31.0,31.0,28.0,29.118609307558884,31.043372352311213,34.04170552626235,0.0,0.0,0.0,0.5162573891625613,0.2821831871907146,0
2018,3,Nagpur,2018-03,38.477096774193555,42.41,40.32,42.19,21.795161290322586,16.68193548387097,0.8079211469534051,37.772453383417584,39.882865559111,32.922096774193555,22.158387096774195,1.8066129032258065,2.6799999999999997,1,24.0,30.0,130.06451612903226,224.0,164.5,6,0,15,6.0,291.0,9,0,42.773548387096774,68.36,50.379999999999995,31,0.2903225806451613,0,1,Pre-Monsoon,1,0,33.2725,30.24,38.32741935483872,37.32,33.66,44.64,13.240357142857144,10.528387096774198,36.57032258064516,0.0,0.0,9.0,0.0,0.0,9.0,122.0,142.06451612903226,79.0,21.82,0.0,8.09,19.0,31.0,24.0,33.478842678282334,29.118609307558884,37.464481404991105,0.0,0.0,0.2903225806451613,0.9000000000000057,0.6267026733900304,2
2018,4,Nagpur,2018-04,42.06633333333333,46.18,44.515,45.396499999999996,25.409333333333333,16.657,0.43070370370370015,44.365866923740484,52.78941523767107,36.51133333333334,24.027,2.1593333333333335,19.34,5,18.0,24.0,91.86666666666666,168.0,109.5,24,2,18,2.0,15.0,24,2,61.17533333333333,82.87,67.25,30,0.8,1,1,Pre-Monsoon,1,0,38.477096774193555,33.2725,43.73266666666667,42.41,37.32,46.4,42.773548387096774,13.240357142857144,67.383,6.0,0.0,30.0,9.0,0.0,30.0,130.06451612903226,122.0,79.0,2.6799999999999997,21.82,0.0,24.0,19.0,30.0,37.772453383417584,33.478842678282334,42.29630973817559,0.2903225806451613,0.0,1.0,0.9860848484848503,0.3973269502388938,3
2018,5,Nagpur,2018-05,44.5574193548387,46.08,45.85,45.945,29.87225806451613,14.68516129032258,1.915519713261647,50.296746384409026,64.43812591436138,39.002419354838715,25.912903225806456,2.8117741935483873,30.560000000000002,6,20.0,18.0,101.61290322580645,231.0,112.0,30,12,20,1.0,41.0,30,12,71.39225806451614,86.49,83.025,31,0.967741935483871,1,1,Pre-Monsoon,1,0,42.06633333333333,38.477096774193555,44.52935483870967,46.18,42.41,46.99,61.17533333333333,42.773548387096774,71.17225806451613,24.0,6.0,30.0,24.0,9.0,30.0,91.86666666666666,130.06451612903226,79.0,19.34,2.6799999999999997,33.169999999999995,18.0,24.0,13.0,44.365866923740484,37.772453383417584,49.59516536461974,0.8,0.2903225806451613,0.967741935483871,1.915519713261645,0.9331080609129504,3
2018,6,Nagpur,2018-06,35.90866666666667,41.54,40.864000000000004,41.2065,25.76633333333333,10.142333333333335,-1.42140740740741,51.14260305011991,61.351498754076,30.353666666666662,66.81633333333333,3.0021666666666667,242.20000000000002,22,0.0,6.0,57.0,88.0,64.0,4,0,1,0.0,24.0,4,0,24.745999999999995,61.31,42.855,30,0.13333333333333333,0,1,Monsoon,0,1,44.5574193548387,42.06633333333333,37.34966666666667,46.08,46.18,44.02,71.39225806451614,61.17533333333333,31.84733333333333,30.0,24.0,5.0,30.0,24.0,5.0,101.61290322580645,91.86666666666666,79.0,30.560000000000002,19.34,186.96,20.0,18.0,0.0,50.296746384409026,44.365866923740484,53.00655959320651,0.967741935483871,0.8,0.16666666666666666,-1.4214074074074077,-0.5929853378344885,1
2018,7,Nagpur,2018-07,30.108064516129033,32.97,31.57,32.394999999999996,23.8741935483871,6.233870967741937,-0.9766308243727561,39.67218394735296,47.7051616605382,24.553064516129027,85.4690322580645,3.446290322580645,400.06999999999994,25,0.0,3.0,53.70967741935484,79.0,63.5,0,0,0,0.0,55.0,0,0,4.725483870967742,6.61,6.12,31,0.0,0,0,Monsoon,0,1,35.90866666666667,44.5574193548387,31.472258064516126,41.54,46.08,35.57,24.745999999999995,71.39225806451614,6.5851612903225805,4.0,30.0,0.0,4.0,30.0,0.0,57.0,101.61290322580645,79.0,242.20000000000002,30.560000000000002,420.84000000000003,0.0,20.0,0.0,51.14260305011991,50.296746384409026,42.657943302822424,0.13333333333333333,0.967741935483871,0.0,-0.9766308243727586,-1.0511379241647243,0
2018,8,Nagpur,2018-08,29.722903225806455,31.7,31.36,31.494999999999997,23.416129032258063,6.306774193548387,-0.284301075268818,38.67080528215842,45.43727547787651,24.167903225806455,86.39032258064518,3.228387096774193,236.24,24,2.0,7.0,56.29032258064516,117.0,67.0,0,0,0,0.0,86.0,0,0,4.793225806451612,10.51,5.34,31,0.0,0,0,Monsoon,0,1,30.108064516129033,35.90866666666667,30.597096774193545,32.97,41.54,32.34,4.725483870967742,24.745999999999995,5.821935483870968,0.0,4.0,0.0,0.0,4.0,0.0,53.70967741935484,57.0,79.0,400.06999999999994,242.20000000000002,286.01,0.0,0.0,0.0,39.67218394735296,51.14260305011991,41.27970412193153,0.0,0.13333333333333333,0.0,-0.28430107526881443,-0.5398450735768093,0
2018,9,Nagpur,2018-09,30.17733333333333,32.05,31.823,31.883,21.931666666666665,8.245666666666667,0.13207407407407257,38.71882627168361,44.76261079681204,24.622333333333337,81.994,2.105666666666666,97.34,10,7.0,12.0,60.93333333333333,96.0,73.0,0,0,0,0.0,116.0,0,0,5.270333333333334,8.87,6.415,30,0.0,0,0,Monsoon,0,1,29.722903225806455,30.108064516129033,30.960666666666665,31.7,32.97,32.26,4.793225806451612,4.725483870967742,6.028333333333335,0.0,0.0,0.0,0.0,0.0,0.0,56.29032258064516,53.70967741935484,80.0,236.24,400.06999999999994,141.12999999999997,2.0,0.0,0.0,38.67080528215842,39.67218394735296,42.109757442464634,0.0,0.0,0.0,0.13207407407407246,0.20969237131594626,0
2018,10,Nagpur,2018-10,32.513548387096776,34.57,33.9,33.95,19.411935483870963,13.10161290322581,2.7644802867383524,40.476270525382546,44.42550850005974,26.958548387096773,66.29258064516128,1.3101612903225808,0.26,0,31.0,37.0,98.80645161290323,146.0,105.5,0,0,0,0.0,147.0,0,0,10.065161290322584,12.68,11.66,31,0.0,0,0,Post-Monsoon,0,0,30.17733333333333,29.722903225806455,30.480967741935483,32.05,31.7,32.4,5.270333333333334,4.793225806451612,6.694516129032257,0.0,0.0,0.0,0.0,0.0,0.0,60.93333333333333,56.29032258064516,89.70967741935483,97.34,236.24,43.349999999999994,7.0,2.0,4.0,38.71882627168361,38.67080528215842,37.92053984832015,0.0,0.0,0.0,2.764480286738351,2.21984088236011,0
2018,11,Nagpur,2018-11,32.75966666666667,34.16,33.772,33.979,16.315666666666665,16.444,4.847296296296295,36.86325775240789,44.099592927182094,27.20466666666666,52.454333333333345,1.3766666666666667,0.61,0,30.0,67.0,156.16666666666666,226.0,206.75,0,0,0,0.0,177.0,0,0,11.858666666666664,14.64,13.9025,30,0.0,0,0,Post-Monsoon,0,0,32.513548387096776,30.17733333333333,29.46033333333333,34.57,32.05,31.39,10.065161290322584,5.270333333333334,11.26566666666667,0.0,0.0,0.0,0.0,0.0,0.0,98.80645161290323,60.93333333333333,145.8,0.26,97.34,0.23,31.0,7.0,30.0,40.476270525382546,38.71882627168361,33.57799617083383,0.0,0.0,0.0,4.8472962962962995,2.3118416356658753,0
